spol,spol_starša,izob_matere,izob_očeta,število,izpolnjeval,vključen,status_matere,status_očeta,jezik,OPP,drugo,age_in_months,starost_vkljucitev,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
ženski,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,33.0,0.14285714285714285,0.25,-0.14285714285714285,1.0,-0.5,-0.5,-1.0,-1.0,1.0,0.5
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Da. Po naših izkušnjah z vrtcem Rožnik v Ljubljani bi bila takšna raziskava lahko osnova za predloge, kako naprej izboljšati osnove šole. Vrtec je namreč 100 let pred šolami s svojim načinom dela, izobraževanjem vzgojiteljic in njihovim zanimanjem za delo z otroki. Lahko jih opazujete in način dela vrtca Rožnik predlagate za smernice, ki jih nato preko ministrstva pošljete še malo v šolo :). Predvsem v višje razrede, ker za prvičke je super poskrbljeno. Hvala!",86.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,,81.0,17.752508361204015,1.0,0.625,0.0,0.2,0.625,1.0,0.5,0.3333333333333333,1.0,0.8333333333333334
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,86.0,18.0,2.0,1.625,1.8571428571428572,1.6596923076923076,1.875,2.0,1.5,2.0,1.7142857142857142,1.0
moški,moški,zaključen študij (fakulteta),srednja šola,6.0,Tretje ali kasneje rojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,15.0,0.7142857142857143,0.625,0.2857142857142857,0.8,1.0,1.0,0.5,0.8333333333333334,0.8571428571428571,0.5833333333333334
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,Ne.,84.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,2.0
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,3.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Makedonščina,ne,,87.0,41.0,1.5,1.0,1.0,1.6,2.0,2.0,0.5,1.5,1.2857142857142858,0.75
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,11.0,1.6428571428571428,1.125,1.4285714285714286,1.6,2.0,2.0,0.5,1.6666666666666667,2.0,1.6666666666666667
ženski,moški,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za krajši delovni čas,Slovenščina,ne,,84.0,17.0,2.0,1.0,1.1428571428571428,1.0,1.75,2.0,1.0,2.0,1.5714285714285714,1.0
moški,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,ni bil zaposlen,Ukr-Rus,ne,,81.0,36.0,2.0,2.0,1.8571428571428572,1.0,2.0,1.0,1.0,1.0,1.8571428571428572,2.0
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,da,,94.0,17.0,1.1833770205329839,0.9151244167962675,1.1428571428571428,0.9006153846153847,1.25,2.0,2.0,0.6666666666666666,0.8571428571428571,1.0833333333333333
ženski,moški,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,,83.0,24.0,1.9285714285714286,2.0,1.4285714285714286,1.6,1.625,1.75,1.3534883720930233,1.8333333333333333,1.5714285714285714,1.0833333333333333
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Morda bi bilo bolje, da bi povpraševali o dejstvu in pričakovani izkušnji otroka v vrtcu. Na ta način bi prejeli odgovore, kaj bi vrtec kot inštitucija še lahko pripomogel za boljši razvoj otrok. Sicer pa morda niti ni toliko odvisno od samega vrtca, kot je od posameznih vzgojiteljic. Naša izkušnja je v istem vrtcu (druga enota) popolnoma drugačna, med enim in drugim otrokom.",87.0,43.0,0.6428571428571429,0.25,0.14285714285714285,0.8,0.5,0.25,0.5,0.0,1.5714285714285714,0.6666666666666666
ženski,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5
moški,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,"Za celostni razvoj otroka je v prvi vrsti potrebna vzgoja doma, ki se nato nadaljuje v vrtcu in šoli, vsekakor mislim, da z vzajemnim sodelovanjem in dobrobit otroka.",79.0,11.0,2.0,1.25,1.0,0.6,1.75,2.0,0.5,1.1666666666666667,1.5714285714285714,0.75
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,Da - niso vse vzgojiteljice enake. Otrok ''zamenja'' cca. 5 vzgojiteljic in razlike med njimi so zelo velike.,85.0,29.0,2.0,1.5,1.2857142857142858,0.6,1.125,1.5,0.0,0.16666666666666666,0.7142857142857143,0.16666666666666666
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Bosanščina,ne,,84.0,35.0,1.5,0.875,1.2857142857142858,1.0,6.625,1.0,0.75,1.1666666666666667,1.1428571428571428,1.0833333333333333
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,29.0,2.0,1.75,1.7142857142857142,1.6,2.0,2.0,2.0,1.1666666666666667,2.0,1.75
ženski,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,12.0,0.9285714285714286,0.875,1.2123104687737456,0.4,0.625,1.25,-0.5,0.6666666666666666,1.0,0.5833333333333334
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.5
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,ni bil zaposlen,Slovenščina,ne,,89.0,24.0,1.5,1.6875,0.42857142857142855,0.4,1.225,1.25,0.75,1.0,2.357142857142857,0.9751291989664083
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),3.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,1.0,2.0,2.0,2.0,1.2,1.875,2.0,2.0,1.8333333333333333,1.7142857142857142,1.6666666666666667
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Srb-hr,ne,,88.0,20.0,2.0,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,moški,srednja šola,zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Ukr-Rus,ne,,79.0,56.0,1.2857142857142858,0.625,0.8571428571428571,1.0,0.75,1.25,1.25,1.1666666666666667,1.2857142857142858,1.25
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,11.0,1.7857142857142858,1.75,1.1428571428571428,1.8,1.875,1.75,1.5,2.0,1.4285714285714286,1.5
moški,ženski,srednja šola,srednja šola,6.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,/,81.0,51.0,1.1428571428571428,0.125,0.0,0.6,1.5,1.25,0.75,0.5,0.5714285714285714,0.08333333333333333
ženski,moški,osnovna šola ali manj,osnovna šola ali manj,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Makedonščina,ne,,87.0,34.0,1.5714285714285714,1.0458333333333334,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5833333333333333
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,1.5,0.625,0.8571428571428571,0.6,1.0,1.0,0.5,1.0,1.2857142857142858,0.9166666666666666
ženski,moški,zaključen študij (fakulteta),magisterij ali doktorat znanosti,3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Ukr-Rus,ne,,92.0,36.0,0.9544957339750602,0.75,0.5714285714285714,1.0,0.75,1.5,1.0,0.8333333333333334,0.8571428571428571,0.5833333333333334
ženski,moški,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,11.0,2.0,1.5,1.8571428571428572,1.0,1.375,1.25,0.0,0.0,1.4285714285714286,0.5833333333333334
moški,ženski,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Ukr-Rus,ne,,91.0,47.0,0.7142857142857143,0.125,1.1428571428571428,0.6,2.0,2.0,0.0,1.0,1.4285714285714286,0.08333333333333333
ženski,moški,srednja šola,srednja šola,5.0,Drugo:,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,,79.0,42.0,1.0,0.75,0.7142857142857143,0.6,0.75,1.0,0.0,-0.6666666666666666,0.7142857142857143,0.8333333333333334
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,da,,96.0,11.0,2.0,1.625,1.5714285714285714,1.6,1.875,2.0,1.0,1.6666666666666667,1.5714285714285714,1.5
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,15.0,2.0,1.75,1.7142857142857142,1.6,1.375,2.0,1.0,1.6666666666666667,1.7142857142857142,3.489130434782609
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Makedonščina,ne,,86.0,18.0,1.7142857142857142,1.5,1.7142857142857142,1.2,1.875,2.0,0.25,1.1666666666666667,2.0,1.9166666666666667
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,83.0,56.0,2.0,1.0,1.2284832451499117,1.0,1.5645285935085007,1.25,1.0,2.0,2.0,1.5
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,24.0,1.5714285714285714,0.875,0.42857142857142855,1.0,0.75,0.25,0.0,1.0,-0.14285714285714285,-0.25
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,91.0,17.752508361204015,2.0,2.0,2.0,1.8,2.0,2.0,0.5,1.8333333333333333,2.0,1.9166666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Makedonščina,ne,,81.0,17.752508361204015,2.0,1.3015130670667703,1.3371750077599747,1.2921305072636342,1.489360853512029,1.4776545422856955,0.9683304520402278,1.2601456688642612,1.7625230573626178,1.6200519240798765
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,,82.0,26.0,0.6428571428571429,0.25,1.7142857142857142,1.2,1.0,1.25,1.25,0.6666666666666666,0.2857142857142857,0.16666666666666666
ženski,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,"Menim, da je vloga vrtca za otrokov nadaljni razvoj pomembna. Absolutno pogrešam (kakor tudi včasih v šoli) pristop, ki bi program vsaj delno prilagodil otrokovim trenutnimi sposobnostmi (nižjim in višjim) ter občutljivim obdobjem za posamezno področje (glej Montessorijina občutljiva obdobja). Seveda bi v tem primeru morala šola postati nadaljevanje vrtca in ne prekinitev vrtca in začetek šole (v smislu začetek novega življenja). Absolutni ni na mestu zavedanje, ki se ga predaja otroku, da se v vrtcu igraš, v šoli pa učiš in to se spremeni, v trenutku ko se ""nekdo"" tako odloči. Življenje je učenje.",80.0,17.752508361204015,-0.21428571428571427,-0.25,1.0,-0.4,1.375,0.75,-0.25,1.1666666666666667,0.9243566992014197,0.6947040498442368
moški,moški,osnovna šola ali manj,osnovna šola ali manj,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Albanščina,ne,,86.0,36.5,2.0,1.5,2.0,2.0,1.75,2.0,2.0,2.0,2.0,2.0
moški,ženski,osnovna šola ali manj,osnovna šola ali manj,5.0,Tretje ali kasneje rojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,/,85.0,30.0,1.2142857142857142,0.5,1.1428571428571428,1.0,1.875,1.0,0.0,0.8333333333333334,0.5714285714285714,0.9166666666666666
ženski,moški,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Drugo:,da,ni bila zaposlena,zaposlen za polni delovni čas,Makedonščina,ne,,86.0,39.0,2.0,1.75,2.0,2.0,2.0,2.0,1.5,2.0,2.0,1.9166666666666667
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,15.0,2.0,1.875,1.8571428571428572,1.8,2.0,2.0,0.5,2.0,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,17.0,2.0,2.0,2.0,2.0,2.0,1.75,1.75,1.5,2.0,1.3333333333333333
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,/,82.0,30.0,1.326234163390127,0.5,1.0,1.6,2.0,1.5,0.25,1.1666666666666667,0.5714285714285714,0.6666666666666666
ženski,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Albanščina,ne,,79.0,68.0,1.0,0.875,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,14.0,1.5714285714285714,1.375,1.5714285714285714,1.4,1.75,2.0,1.25,1.5,2.0,1.75
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,13.0,1.5714285714285714,1.375,0.8571428571428571,1.6,1.5,1.0,1.0,1.1666666666666667,1.1428571428571428,1.25
moški,ženski,zaključen študij (fakulteta),srednja šola,5.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Bosanščina,ne,,84.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,23.0,1.9285714285714286,1.625,2.0,1.0,2.0,1.5,2.0,1.0,2.0,1.4166666666666667
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Srb-hr,ne,"V pogledu načrtovanje programa pomembno je ugotovit in upoštevat spolne razlike, ker mislim da je razlika med fanti in deklicami.",88.0,16.0,2.0,1.75,2.0,0.8,2.0,2.0,2.0,2.0,1.7142857142857142,2.0
ženski,moški,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,86.0,13.0,1.5,0.375,1.0,0.6,1.0,1.4776545422856955,0.9683304520402278,1.2601456688642612,1.4609007618132228,0.75
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,28.0,2.0,1.75,1.7142857142857142,1.4,2.0,2.0,1.75,1.8333333333333333,2.0,1.5833333333333333
ženski,ženski,osnovna šola ali manj,srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Srb-hr,ne,,82.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.16666666666666666,1.5714285714285714,1.3333333333333333
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,82.0,13.0,2.0,1.875,1.7142857142857142,1.8,2.0,2.0,2.0,1.8333333333333333,2.0,1.8333333333333333
moški,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,17.752508361204015,1.2857142857142858,1.502948717948718,1.7142857142857142,2.0,2.0,2.0,2.0,1.0,1.0,0.5833333333333334
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),5.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,33.0,1.0714285714285714,0.625,0.5714285714285714,0.6,1.0,1.0,0.75,0.8333333333333334,0.8571428571428571,0.8333333333333334
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,64.0,1.0,0.625,0.5714285714285714,0.8,0.875,1.0,0.5,0.6666666666666666,0.8571428571428571,1.0
ženski,ženski,osnovna šola ali manj,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Albanščina,ne,,79.0,29.752508361204015,1.3571428571428572,0.75,1.0,0.8,0.875,1.0,-0.5,1.0,1.4285714285714286,1.6666666666666667
moški,moški,osnovna šola ali manj,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,,86.0,53.752508361204015,0.5714285714285714,0.375,1.0,0.8,0.125,0.25,0.0,0.0,-0.14285714285714285,-1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,33.0,2.0,2.0,1.7142857142857142,1.6,1.625,2.0,1.0,0.16666666666666666,2.0,0.75
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,2.0,1.875,1.8571428571428572,1.8,2.0,2.0,1.5,1.8333333333333333,2.0,2.0
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,23.0,1.7142857142857142,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.5714285714285714,0.75
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,11.0,1.0,0.75,1.0,0.0,1.0,1.0,0.5,0.0,1.2857142857142858,0.9166666666666666
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,81.0,11.0,2.0,1.875,1.4285714285714286,1.0,1.625,2.0,1.0,0.5,2.0,1.5
moški,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,43.0,2.0,1.5,1.4285714285714286,0.8,1.625,1.5,0.75,1.1666666666666667,1.1428571428571428,0.6666666666666666
moški,ženski,magisterij ali doktorat znanosti,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,91.0,11.0,1.5,1.375,0.8571428571428571,0.8,1.625,1.4776545422856955,0.9683304520402278,1.2601456688642612,1.4609007618132228,1.2065202122408356
moški,ženski,srednja šola,osnovna šola ali manj,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,38.0,1.8571428571428572,1.375,1.0,0.8,1.375,1.25,0.5,0.8333333333333334,0.42857142857142855,1.0833333333333333
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,53.752508361204015,2.0,1.875,1.5714285714285714,1.0,1.125,1.0,1.25,0.8333333333333334,1.7142857142857142,1.4166666666666667
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,41.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0
moški,moški,srednja šola,zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,91.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.14285714285714285,-0.25
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),6.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,26.0,2.0,1.875,1.4285714285714286,1.2,2.0,1.75,1.75,1.3333333333333333,1.7142857142857142,1.1666666666666667
ženski,ženski,zaključen študij (fakulteta),osnovna šola ali manj,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3333333333333333,2.0,0.75
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,moški,zaključen študij (fakulteta),magisterij ali doktorat znanosti,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,40.0,1.1428571428571428,0.375,1.1428571428571428,1.0,1.25,1.25,0.25,1.0,0.8571428571428571,1.25
moški,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,84.0,38.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ženski,ženski,magisterij ali doktorat znanosti,zaključen študij (fakulteta),5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,32.0,2.0,2.0,1.7142857142857142,1.4,1.625,1.25,0.5,1.8333333333333333,1.8571428571428572,1.3333333333333333
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,25.0,1.7142857142857142,1.75,1.7142857142857142,0.6,1.25,1.0,1.0,0.16666666666666666,1.0,0.9166666666666666
ženski,moški,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,87.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,moški,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Albanščina,ne,,87.0,53.752508361204015,1.8571428571428572,1.5,2.0,2.0,1.875,1.5,0.75,1.5,1.7142857142857142,1.6666666666666667
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,14.0,1.5714285714285714,1.25,1.7142857142857142,1.6,2.0,2.0,1.25,1.8333333333333333,1.1428571428571428,1.3333333333333333
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,30.0,2.0,2.0,1.7142857142857142,1.4,2.0,1.5,1.5,1.8333333333333333,1.7142857142857142,1.5833333333333333
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,78.0,13.0,1.8571428571428572,1.25,1.4285714285714286,1.0,0.875,1.25,0.5,0.8333333333333334,1.4285714285714286,1.5833333333333333
moški,ženski,srednja šola,srednja šola,5.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,17.752508361204015,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,srednja šola,zaključen študij (fakulteta),3.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,da,,84.0,40.0,1.6428571428571428,1.125,1.5714285714285714,1.0,1.0,2.0,1.5,1.8333333333333333,2.0,1.9166666666666667
